ZipCode,median_household_income_last_12,Year
95758,72276,2013
95762,116109,2013
95765,87694,2013
95776,61367,2013
95811,37244,2013
95814,29393,2013
95815,32557,2013
95816,48156,2013
95817,35798,2013
95818,59042,2013
95819,80328,2013
95820,41609,2013
95821,42488,2013
95822,47627,2013
95823,39611,2013
95824,31058,2013
95825,38630,2013
95826,52500,2013
95827,55565,2013
95828,52205,2013
95829,73843,2013
95830,94605,2013
95831,67008,2013
95832,39554,2013
95833,55486,2013
95834,55280,2013
95835,83862,2013
95837,153462,2013
95838,39918,2013
95841,40127,2013
95842,46803,2013
95843,70849,2013
95864,83245,2013
95901,43513,2013
95903,36836,2013
95910,30139,2013
95912,51406,2013
95914,47446,2013
95915,10550,2013
95916,34479,2013
95917,42532,2013
95918,83906,2013
95919,46184,2013
95920,38421,2013
95922,34265,2013
95923,29792,2013
95925,70472,2013
95926,39266,2013
95928,41783,2013
95930,,2013
95932,50901,2013
95934,35234,2013
95935,54659,2013
95936,-2500,2013
95937,48561,2013
95938,67074,2013
95939,25250,2013
95941,58333,2013
95942,47917,2013
95943,48854,2013
95944,72794,2013
95945,45972,2013
95946,65758,2013
95947,30547,2013
95948,39846,2013
95949,64043,2013
95950,32083,2013
95951,33281,2013
95953,44566,2013
95954,38734,2013
95955,43869,2013
95956,31667,2013
95957,59167,2013
95959,56114,2013
95960,42000,2013
95961,44960,2013
95962,90000,2013
95963,44260,2013
95965,36309,2013
95966,44123,2013
95968,48723,2013
95969,42423,2013
95970,54375,2013
95971,52508,2013
95973,53073,2013
95974,,2013
95975,39436,2013
95977,72778,2013
95978,-2500,2013
95979,31181,2013
95981,43281,2013
95982,67689,2013
95983,26307,2013
95984,126250,2013
95986,,2013
95987,49474,2013
95988,44105,2013
95991,42009,2013
95993,61368,2013
96001,48067,2013
96002,44003,2013
96003,43024,2013
96006,52650,2013
96007,38623,2013
96008,39743,2013
96009,51513,2013
96010,33500,2013
96011,12431,2013
96013,33958,2013
96014,24018,2013
96015,41071,2013
96016,57115,2013
96017,31875,2013
96019,43263,2013
96020,42794,2013
96021,39041,2013
96022,49975,2013
96023,33958,2013
96024,42300,2013
96025,33500,2013
96027,42242,2013
96028,38865,2013
96029,61111,2013
96031,13750,2013
96032,44158,2013
96033,31417,2013
96034,30000,2013
96035,38320,2013
96037,45335,2013
96038,32000,2013
96039,25792,2013
96040,56250,2013
96041,35167,2013
96044,27143,2013
96046,24479,2013
96047,33571,2013
96048,32269,2013
96049,18500,2013
96050,28088,2013
96051,68977,2013
96052,39938,2013
96054,33438,2013
96055,34741,2013
96056,38359,2013
96057,39750,2013
96058,30259,2013
96059,45188,2013
96061,57188,2013
96062,60938,2013
96063,65729,2013
96064,40625,2013
96065,28889,2013
96067,43929,2013
96068,33750,2013
96069,41833,2013
96071,38274,2013
96073,73893,2013
96074,37917,2013
96075,22778,2013
96076,30962,2013
96080,37445,2013
96084,25994,2013
96085,27000,2013
96086,34141,2013
96087,38859,2013
96088,44643,2013
96090,36786,2013
96091,29625,2013
96092,83092,2013
96093,44870,2013
96094,41463,2013
96096,46538,2013
96097,35588,2013
96101,35081,2013
96103,65278,2013
96104,34265,2013
96105,47843,2013
96106,45511,2013
96107,49306,2013
96108,,2013
96109,29522,2013
96110,23125,2013
96111,26983,2013
96112,23250,2013
96113,45644,2013
96114,72426,2013
96115,29318,2013
96116,36107,2013
96117,46528,2013
96118,50536,2013
96119,45833,2013
96120,59821,2013
96121,61250,2013
96122,36803,2013
96123,25000,2013
96124,100466,2013
96125,113750,2013
96126,12120,2013
96128,62700,2013
96129,101071,2013
96130,53549,2013
96132,51250,2013
96133,27591,2013
96134,33813,2013
96135,,2013
96136,78000,2013
96137,50764,2013
96140,61027,2013
96141,69479,2013
96142,62865,2013
96143,42822,2013
96145,71318,2013
96146,68750,2013
96148,73839,2013
96150,46715,2013
96155,,2013
96161,70648,2013
97635,47143,2013
89010,45893,2014
89019,35825,2014
89060,39211,2014
89061,44722,2014
89439,62008,2014
90001,36386,2014
90002,31810,2014
90003,28334,2014
90004,37839,2014
90005,32955,2014
90006,29594,2014
90007,22049,2014
90008,37798,2014
90010,50288,2014
90011,30118,2014
90012,25028,2014
90013,16284,2014
90014,12015,2014
90015,25911,2014
90016,35858,2014
90017,21050,2014
90018,35126,2014
90019,40727,2014
90020,39103,2014
90021,13576,2014
90022,37262,2014
90023,33340,2014
90024,67151,2014
90025,71947,2014
90026,45560,2014
90027,47980,2014
90028,31415,2014
90029,36281,2014
90031,34597,2014
90032,44759,2014
90033,29524,2014
90034,57577,2014
90035,70273,2014
90036,72981,2014
90037,28377,2014
90038,34723,2014
90039,64533,2014
90040,48610,2014
90041,62700,2014
90042,53283,2014
90043,42379,2014
90044,29459,2014
90045,80311,2014
90046,51929,2014
90047,43538,2014
90048,77855,2014
90049,113158,2014
90056,91288,2014
90057,27155,2014
90058,16972,2014
90059,32455,2014
90061,34263,2014
90062,34051,2014
90063,38691,2014
90064,79038,2014
90065,56090,2014
90066,64445,2014
90067,94107,2014
90068,72821,2014
90069,74262,2014
90071,,2014
90073,,2014
90077,184338,2014
90079,,2014
90089,9219,2014
90090,,2014
90094,86579,2014
90095,,2014
90201,38482,2014
90210,129539,2014
90211,74212,2014
90212,78575,2014
90220,42974,2014
90221,43184,2014
90222,42622,2014
90230,68870,2014
90232,70341,2014
90240,69032,2014
90241,57846,2014
90242,56831,2014
90245,88486,2014
90247,41560,2014
90248,58692,2014
90249,57281,2014
90250,47411,2014
90254,102289,2014
90255,37274,2014
90260,51864,2014
90262,43889,2014
90263,,2014
90265,127059,2014
90266,132752,2014
90270,38155,2014
90272,158381,2014
90274,153621,2014
90275,116708,2014
90277,92577,2014
90278,100776,2014
90280,41990,2014
90290,128750,2014
90291,74046,2014
90292,100361,2014
90293,92664,2014
90301,38115,2014
90302,43835,2014
90303,42707,2014
90304,36732,2014
90305,65029,2014
90401,54702,2014
90402,135081,2014
90403,71184,2014
90404,55064,2014
90405,77642,2014
90501,57261,2014
90502,65243,2014
90503,75102,2014
90504,71223,2014
90505,77519,2014
90506,,2014
90601,69857,2014
90602,51789,2014
90603,83821,2014
90604,65109,2014
90605,71592,2014
90606,60381,2014
90620,74804,2014
90621,54607,2014
90623,84218,2014
90630,83360,2014
90631,66985,2014
90638,81692,2014
90640,52206,2014
90650,60090,2014
90660,55676,2014
90670,53694,2014
90680,53774,2014
90701,58534,2014
90703,87522,2014
90704,49142,2014
90706,50244,2014
90710,56565,2014
90712,82337,2014
90713,85131,2014
90715,68120,2014
90716,42770,2014
90717,59856,2014
90720,90000,2014
90723,42831,2014
90731,49226,2014
90732,91979,2014
90740,50648,2014
90742,69617,2014
90743,100357,2014
90744,40792,2014
90745,69330,2014
90746,76692,2014
90747,,2014
90755,70236,2014
90802,45094,2014
90803,70007,2014
90804,43489,2014
90805,44244,2014
90806,41932,2014
90807,68254,2014
90808,93787,2014
90810,51123,2014
90813,30622,2014
90814,54606,2014
90815,88024,2014
90822,,2014
90831,,2014
91001,86357,2014
91006,81660,2014
91007,70455,2014
91008,103490,2014
91010,62563,2014
91011,147481,2014
91016,67787,2014
91020,68898,2014
91024,84487,2014
91030,84914,2014
91040,73260,2014
91042,57922,2014
91046,22656,2014
91101,55305,2014
91103,58287,2014
91104,65458,2014
91105,116687,2014
91106,65424,2014
91107,81294,2014
91108,157535,2014
91201,47850,2014
91202,69265,2014
91203,40853,2014
91204,40050,2014
91205,36741,2014
91206,55364,2014
91207,87634,2014
91208,89663,2014
91210,76250,2014
91214,87249,2014
91301,108357,2014
91302,126958,2014
91303,46599,2014
91304,58423,2014
91306,60506,2014
91307,90785,2014
91311,78646,2014
91316,59522,2014
91320,104644,2014
91321,58130,2014
91324,63369,2014
91325,60033,2014
91326,102602,2014
91330,,2014
91331,49842,2014
91335,53842,2014
91340,51428,2014
91342,61648,2014
91343,53417,2014
91344,77642,2014
91345,62518,2014
91350,99876,2014
91351,74649,2014
91352,48632,2014
91354,104574,2014
91355,86721,2014
91356,69875,2014
91360,91105,2014
91361,103466,2014
91362,108435,2014
91364,98206,2014
91367,80291,2014
91371,,2014
91377,128618,2014
91381,112399,2014
91384,98330,2014
91387,83102,2014
91390,113537,2014
91401,47776,2014
91402,41467,2014
91403,76727,2014
91405,37324,2014
91406,50178,2014
91411,43695,2014
91423,73947,2014
91436,138676,2014
91501,62051,2014
91502,40515,2014
91504,71433,2014
91505,72924,2014
91506,74444,2014
91601,49784,2014
91602,65475,2014
91604,86475,2014
91605,42685,2014
91606,42191,2014
91607,59947,2014
91608,,2014
91701,80310,2014
91702,56190,2014
91706,51963,2014
91708,125515,2014
91709,101905,2014
91710,72705,2014
91711,82623,2014
91722,68267,2014
91723,62823,2014
91724,81585,2014
91730,63151,2014
91731,38551,2014
91732,44961,2014
91733,42191,2014
91737,97731,2014
91739,101071,2014
91740,70673,2014
91741,82831,2014
91744,55920,2014
91745,72601,2014
91746,62602,2014
91748,62495,2014
91750,78455,2014
91752,63551,2014
91754,51164,2014
91755,52458,2014
91759,71667,2014
91761,62191,2014
91762,52565,2014
91763,51016,2014
91764,52115,2014
91765,92627,2014
91766,50873,2014
91767,51336,2014
91768,50670,2014
91770,49477,2014
91773,74351,2014
91775,77352,2014
91776,52109,2014
91780,66750,2014
91784,100759,2014
91786,55964,2014
91789,90637,2014
91790,66459,2014
91791,72578,2014
91792,68682,2014
91801,49996,2014
91803,57480,2014
91901,77064,2014
91902,78187,2014
91905,80375,2014
91906,57917,2014
91910,56510,2014
91911,48386,2014
91913,89737,2014
91914,105462,2014
91915,94812,2014
91916,54929,2014
91917,60385,2014
91931,40662,2014
91932,45480,2014
91934,87628,2014
91935,101336,2014
91941,71528,2014
91942,52752,2014
91945,50512,2014
91948,35179,2014
91950,37072,2014
91962,75737,2014
91963,36393,2014
91977,61656,2014
91978,72579,2014
91980,,2014
92003,77042,2014
92004,41064,2014
92007,87857,2014
92008,62957,2014
92009,101170,2014
92010,87442,2014
92011,96329,2014
92014,126901,2014
92019,75715,2014
92020,49444,2014
92021,52909,2014
92024,88615,2014
92025,45998,2014
92026,58196,2014
92027,56857,2014
92028,66508,2014
92029,75304,2014
92036,65670,2014
92037,96519,2014
92040,65128,2014
92054,51105,2014
92055,47197,2014
92056,70057,2014
92057,70256,2014
92058,49986,2014
92059,92703,2014
92060,76250,2014
92061,51354,2014
92064,94724,2014
92065,77594,2014
92066,41779,2014
92067,148245,2014
92069,53060,2014
92070,51488,2014
92071,69828,2014
92075,84893,2014
92078,58367,2014
92081,60818,2014
92082,77264,2014
92083,48118,2014
92084,52293,2014
92086,38828,2014
92091,96932,2014
92101,52602,2014
92102,39258,2014
92103,58292,2014
92104,46888,2014
92105,35564,2014
92106,82762,2014
92107,60673,2014
92108,63826,2014
92109,63474,2014
92110,56166,2014
92111,56641,2014
92113,28437,2014
92114,54614,2014
92115,43567,2014
92116,51117,2014
92117,64690,2014
92118,93777,2014
92119,70536,2014
92120,79958,2014
92121,102391,2014
92122,72671,2014
92123,69962,2014
92124,76449,2014
92126,81266,2014
92127,117016,2014
92128,89657,2014
92129,106153,2014
92130,124229,2014
92131,127009,2014
92132,,2014
92134,,2014
92135,,2014
92139,61446,2014
92140,,2014
92145,218094,2014
92147,,2014
92154,55085,2014
92155,,2014
92173,36048,2014
92201,43415,2014
92203,76695,2014
92210,110948,2014
92211,62495,2014
92220,38397,2014
92222,,2014
92223,61716,2014
92225,43117,2014
92227,38565,2014
92230,30288,2014
92231,35992,2014
92233,35952,2014
92234,45088,2014
92236,43750,2014
92239,57083,2014
92240,34700,2014
92241,38765,2014
92242,29911,2014
92243,39754,2014
92249,52668,2014
92250,46359,2014
92251,56192,2014
92252,43718,2014
92253,78150,2014
92254,26661,2014
92256,38203,2014
92257,16218,2014
92258,25775,2014
92259,18750,2014
92260,50087,2014
92262,44760,2014
92264,46850,2014
92266,31509,2014
92267,,2014
92268,31645,2014
92270,76261,2014
92273,34432,2014
92274,31296,2014
92275,24871,2014
92276,43508,2014
92277,42544,2014
92278,88889,2014
92280,,2014
92281,28688,2014
92282,40811,2014
92283,23663,2014
92284,43874,2014
92285,22188,2014
92301,41643,2014
92304,,2014
92305,85682,2014
92307,58012,2014
92308,45979,2014
92309,33000,2014
92310,52798,2014
92311,48020,2014
92313,64337,2014
92314,41168,2014
92315,31541,2014
92316,49509,2014
92320,44286,2014
92321,60847,2014
92322,59657,2014
92324,43283,2014
92325,50811,2014
92327,34667,2014
92328,46061,2014
92332,26250,2014
92333,36250,2014
92335,44919,2014
92336,84492,2014
92337,69261,2014
92338,,2014
92339,76136,2014
92341,29000,2014
92342,62938,2014
92344,69508,2014
92345,46793,2014
92346,65156,2014
92347,31188,2014
92352,75593,2014
92354,62620,2014
92356,24821,2014
92358,65982,2014
92359,54620,2014
92363,30840,2014
92364,42750,2014
92365,36822,2014
92368,27049,2014
92371,50763,2014
92372,37988,2014
92373,72693,2014
92374,63658,2014
92376,45860,2014
92377,78777,2014
92378,48889,2014
92382,58304,2014
92384,31429,2014
92385,94286,2014
92386,41783,2014
92389,22188,2014
92391,37601,2014
92392,59547,2014
92394,54530,2014
92395,41041,2014
92397,79628,2014
92398,53718,2014
92399,60779,2014
92401,15047,2014
92404,36300,2014
92405,43756,2014
92407,55706,2014
92408,35462,2014
92410,30538,2014
92411,32508,2014
92501,49694,2014
92503,60347,2014
92504,56402,2014
92505,58758,2014
92506,80378,2014
92507,41807,2014
92508,97132,2014
92509,57039,2014
92518,69438,2014
92530,51619,2014
92532,85639,2014
92536,50401,2014
92539,43438,2014
92543,28346,2014
92544,46292,2014
92545,40748,2014
92548,39530,2014
92549,55495,2014
92551,57364,2014
92553,43730,2014
92555,75098,2014
92557,60901,2014
92561,79809,2014
92562,84359,2014
92563,80033,2014
92567,63021,2014
92570,42603,2014
92571,51870,2014
92582,58765,2014
92583,43014,2014
92584,73422,2014
92585,62679,2014
92586,36092,2014
92587,70629,2014
92590,41449,2014
92591,67731,2014
92592,86043,2014
92595,64326,2014
92596,82554,2014
92602,105587,2014
92603,128466,2014
92604,88242,2014
92606,91777,2014
92610,122694,2014
92612,71544,2014
92614,94442,2014
92617,31750,2014
92618,88823,2014
92620,107841,2014
92624,74223,2014
92625,112727,2014
92626,75674,2014
92627,58445,2014
92629,85068,2014
92630,85419,2014
92637,34789,2014
92646,85551,2014
92647,74579,2014
92648,82858,2014
92649,82859,2014
92651,99893,2014
92653,87131,2014
92655,46893,2014
92656,97807,2014
92657,155579,2014
92660,113054,2014
92661,101324,2014
92662,83929,2014
92663,89927,2014
92672,75392,2014
92673,118183,2014
92675,73373,2014
92676,96429,2014
92677,100480,2014
92678,152250,2014
92679,138826,2014
92683,56725,2014
92688,100388,2014
92691,95389,2014
92692,98022,2014
92694,133000,2014
92701,44846,2014
92703,54581,2014
92704,58186,2014
92705,80048,2014
92706,60574,2014
92707,60447,2014
92708,81250,2014
92780,64824,2014
92782,103802,2014
92801,47348,2014
92802,52289,2014
92804,53080,2014
92805,52557,2014
92806,58116,2014
92807,94165,2014
92808,106892,2014
92821,80023,2014
92823,126154,2014
92831,63653,2014
92832,58443,2014
92833,70388,2014
92835,96250,2014
92840,62558,2014
92841,57790,2014
92843,51966,2014
92844,50595,2014
92845,89768,2014
92860,84691,2014
92861,150918,2014
92865,76781,2014
92866,60376,2014
92867,81277,2014
92868,70888,2014
92869,94545,2014
92870,78923,2014
92879,65460,2014
92880,105788,2014
92881,98848,2014
92882,75408,2014
92883,97460,2014
92886,105448,2014
92887,130449,2014
93001,51108,2014
93003,70866,2014
93004,73863,2014
93010,83163,2014
93012,90264,2014
93013,71702,2014
93015,63844,2014
93021,103214,2014
93022,72031,2014
93023,68051,2014
93030,52346,2014
93033,53755,2014
93035,83512,2014
93036,64563,2014
93040,46375,2014
93041,52275,2014
93042,,2014
93043,,2014
93060,54225,2014
93063,84813,2014
93064,,2014
93065,93898,2014
93066,97163,2014
93067,43533,2014
93101,51021,2014
93103,67845,2014
93105,73673,2014
93108,110519,2014
93109,79908,2014
93110,75090,2014
93111,93810,2014
93117,56719,2014
93201,26350,2014
93202,41584,2014
93203,30204,2014
93204,29183,2014
93205,21789,2014
93206,41154,2014
93207,17411,2014
93208,9604,2014
93210,48232,2014
93212,31452,2014
93215,37132,2014
93218,46607,2014
93219,25293,2014
93220,,2014
93221,48670,2014
93222,44593,2014
93223,32861,2014
93224,51094,2014
93225,55330,2014
93226,44479,2014
93230,53929,2014
93234,23705,2014
93235,36543,2014
93238,59417,2014
93239,37794,2014
93240,24611,2014
93241,34248,2014
93242,45760,2014
93243,60753,2014
93244,46042,2014
93245,55620,2014
93247,35016,2014
93249,31111,2014
93250,35698,2014
93251,57000,2014
93252,32143,2014
93254,44265,2014
93255,37292,2014
93256,27383,2014
93257,39291,2014
93258,28482,2014
93260,23333,2014
93261,29213,2014
93262,,2014
93263,39466,2014
93265,54625,2014
93266,40341,2014
93267,31349,2014
93268,42111,2014
93270,31694,2014
93271,63802,2014
93272,44667,2014
93274,45029,2014
93276,43125,2014
93277,54284,2014
93280,40117,2014
93283,31487,2014
93285,30576,2014
93286,36394,2014
93287,62500,2014
93291,52503,2014
93292,53281,2014
93301,33787,2014
93304,36692,2014
93305,36340,2014
93306,50451,2014
93307,34243,2014
93308,44102,2014
93309,47567,2014
93311,84848,2014
93312,88350,2014
93313,60393,2014
93314,94751,2014
93401,54305,2014
93402,57734,2014
93405,37643,2014
93410,,2014
93420,67629,2014
93422,68934,2014
93424,65398,2014
93426,62391,2014
93427,66727,2014
93428,75106,2014
93429,38750,2014
93430,58043,2014
93432,58193,2014
93433,47841,2014
93434,44407,2014
93436,52864,2014
93437,56139,2014
93440,72083,2014
93441,76563,2014
93442,52850,2014
93444,62470,2014
93445,36984,2014
93446,60853,2014
93449,65682,2014
93450,50272,2014
93451,59375,2014
93452,44063,2014
93453,42885,2014
93454,51257,2014
93455,69453,2014
93458,47332,2014
93460,102232,2014
93461,65491,2014
93463,68654,2014
93465,86635,2014
93501,29765,2014
93505,54246,2014
93510,87591,2014
93512,10774,2014
93513,62396,2014
93514,56470,2014
93516,36446,2014
93517,58068,2014
93518,44141,2014
93519,18719,2014
93522,33929,2014
93523,55539,2014
93524,,2014
93526,50833,2014
93527,52667,2014
93528,31146,2014
93529,25570,2014
93530,45208,2014
93531,106875,2014
93532,66838,2014
93534,36323,2014
93535,45781,2014
93536,72232,2014
93541,49865,2014
93543,52490,2014
93544,53450,2014
93545,34946,2014
93546,64875,2014
93549,44620,2014
93550,40649,2014
93551,79357,2014
93552,57766,2014
93553,57202,2014
93554,27778,2014
93555,60530,2014
93558,46776,2014
93560,54924,2014
93561,56390,2014
93562,32311,2014
93563,110139,2014
93591,44786,2014
93592,15347,2014
93601,56638,2014
93602,65864,2014
93603,21382,2014
93604,70074,2014
93605,84583,2014
93606,39615,2014
93608,21172,2014
93609,42823,2014
93610,42753,2014
93611,80822,2014
93612,39609,2014
93614,63031,2014
93615,33209,2014
93616,43831,2014
93618,40875,2014
93619,107053,2014
93620,37104,2014
93621,22083,2014
93622,31294,2014
93623,,2014
93624,31797,2014
93625,50200,2014
93626,33000,2014
93627,,2014
93628,64096,2014
93630,44820,2014
93631,58910,2014
93633,95799,2014
93634,128375,2014
93635,51094,2014
93636,71992,2014
93637,48983,2014
93638,39711,2014
93640,25886,2014
93641,27174,2014
93643,50033,2014
93644,45261,2014
93645,74327,2014
93646,27612,2014
93647,35646,2014
93648,36649,2014
93650,27072,2014
93651,92596,2014
93652,38333,2014
93653,48813,2014
93654,50250,2014
93656,40045,2014
93657,50612,2014
93660,26033,2014
93662,43760,2014
93664,83750,2014
93665,27786,2014
